week_start_date,site_id,permanent_headcount,part_time_headcount,agency_headcount,turnover_events,absence_rate_pct,vacancy_count,training_hours
2024-05-06,36,53,17,1,0,4.51,2,26
2024-05-13,36,53,12,0,0,4.22,1,25
2024-05-20,36,46,14,0,0,3.56,1,18
2024-05-27,36,50,15,1,0,4.72,1,28
2024-06-03,36,54,13,1,0,3.2,2,18
2024-06-10,36,53,15,0,1,4.75,1,38
2024-06-17,36,51,15,1,0,4.8,2,35
2024-06-24,36,46,13,0,0,3.45,2,18
2024-07-01,36,49,12,1,0,3.02,2,31
2024-07-08,36,48,9,0,0,4.31,2,33
2024-07-15,36,48,11,1,0,4.11,2,22
2024-07-22,36,51,17,0,0,3.55,2,15
2024-07-29,36,50,16,0,0,2.93,1,15
2024-08-05,36,50,17,0,0,3.51,1,28
2024-08-12,36,49,16,1,1,2.71,1,22
2024-08-19,36,50,15,1,0,3.16,2,38
2024-08-26,36,47,11,0,0,4.21,1,25
2024-09-02,36,51,17,1,0,3.35,2,30
2024-09-09,36,47,11,1,0,4.89,1,21
2024-09-16,36,48,14,0,0,4.92,1,35
2024-09-23,36,51,10,0,0,4.52,2,26
2024-09-30,36,49,16,0,0,3.75,2,15
2024-10-07,36,50,12,1,0,4.32,2,23
2024-10-14,36,51,17,0,0,4.11,1,32
2024-10-21,36,55,17,0,1,3.71,1,19
2024-10-28,36,49,14,0,0,3.36,1,34
2024-11-04,36,53,14,1,0,4.01,1,42
2024-11-11,36,52,18,1,0,4.48,1,34
2024-11-18,36,48,10,0,0,3.1,1,23
2024-11-25,36,51,10,0,0,3.11,2,26
2024-12-02,36,52,16,1,0,5.09,1,22
2024-12-09,36,47,12,0,0,4.93,1,28
2024-12-16,36,50,16,1,0,6.39,1,18
2024-12-23,36,49,15,1,0,5.41,1,19
2024-12-30,36,51,11,1,0,5.17,1,39
2025-01-06,36,49,13,0,0,5.76,2,29
2025-01-13,36,50,10,0,2,5.16,2,38
2025-01-20,36,50,17,1,1,5.26,1,17
2025-01-27,36,51,11,0,1,5.06,2,30
2025-02-03,36,49,17,1,0,5.36,2,35
2025-02-10,36,48,14,0,0,6.37,2,26
2025-02-17,36,51,12,0,0,4.51,2,27
2025-02-24,36,49,12,0,0,5.31,1,27
2025-03-03,36,47,15,1,0,3.36,1,34
2025-03-10,36,50,15,1,0,3.63,2,34
2025-03-17,36,48,10,1,0,4.76,2,15
2025-03-24,36,51,16,1,0,4.69,2,39
2025-03-31,36,52,13,0,0,3.04,1,27
2025-04-07,36,50,12,1,0,4.49,1,35
2025-04-14,36,53,18,1,1,4.48,1,40
2025-04-21,36,51,14,0,0,3.6,1,26
2025-04-28,36,45,11,0,0,3.46,2,20
2025-05-05,36,49,11,1,0,4.09,2,24
2025-05-12,36,55,15,1,1,4.26,2,32
2025-05-19,36,50,16,0,0,3.97,2,16
2025-05-26,36,52,10,1,1,3.84,2,29
2025-06-02,36,49,14,1,0,4.98,2,15
2025-06-09,36,51,17,1,0,3.33,1,29
2025-06-16,36,50,13,0,1,3.34,1,23
2025-06-23,36,53,15,0,0,3.94,1,27
2025-06-30,36,49,15,0,1,4.2,2,19
2024-01-01,37,16,3,0,0,6.14,0,11
2024-01-08,37,11,2,0,0,6.03,0,6
2024-01-15,37,14,3,0,0,5.28,0,5
2024-01-22,37,14,4,0,0,6.26,0,10
2024-01-29,37,15,4,0,0,5.61,0,7
2024-02-05,37,20,5,0,0,5.8,0,15
2024-02-12,37,16,5,0,0,4.75,0,10
2024-02-19,37,16,4,0,0,4.87,0,10
2024-02-26,37,19,4,0,0,6.15,0,11
2024-03-04,37,17,5,0,0,4.33,0,11
2024-03-11,37,16,5,0,0,4.64,0,8
2024-03-18,37,14,3,0,0,4.37,0,6
2024-03-25,37,12,3,0,0,4.7,0,8
2024-04-01,37,15,3,0,0,4.42,0,10
2024-04-08,37,14,3,0,0,3.88,0,7
2024-04-15,37,14,4,0,0,4.2,0,5
2024-04-22,37,17,4,0,0,3.57,0,5
2024-04-29,37,12,3,0,0,3.02,0,7
2024-05-06,37,16,4,0,0,3.81,0,5
2024-05-13,37,13,4,0,0,4.47,0,8
2024-05-20,37,12,4,0,0,3.14,0,4
2024-05-27,37,14,3,0,0,4.18,0,4
2024-06-03,37,13,3,0,0,4.39,0,3
2024-06-10,37,16,4,0,0,4.88,0,5
2024-06-17,37,12,2,0,0,4.72,0,4
2024-06-24,37,10,2,0,0,4.27,0,4
2024-07-01,37,12,3,0,0,4.08,0,3
2024-07-08,37,16,3,0,0,3.84,0,6
2024-07-15,37,16,3,0,0,3.3,0,7
2024-07-22,37,13,4,0,0,2.55,0,5
2024-07-29,37,15,3,0,0,2.65,0,10
2024-08-05,37,14,3,0,0,3.55,0,9
2024-08-12,37,12,3,0,0,3.92,0,6
2024-08-19,37,13,3,0,0,2.73,0,5
2024-08-26,37,16,4,0,0,3.68,0,10
2024-09-02,37,15,3,0,0,3.2,0,6
2024-09-09,37,13,3,0,0,4.82,0,4
2024-09-16,37,16,4,0,0,3.09,0,8
2024-09-23,37,13,4,0,0,3.4,0,6
2024-09-30,37,15,3,0,0,4.79,0,9
2024-10-07,37,18,4,0,0,4.95,0,11
2024-10-14,37,16,5,0,0,3.94,0,7
2024-10-21,37,19,3,0,0,3.57,0,6
2024-10-28,37,12,2,0,0,4.44,0,4
2024-11-04,37,14,4,0,0,4.41,0,5
2024-11-11,37,15,4,0,0,4.5,0,11
2024-11-18,37,15,3,0,0,4.21,0,5
2024-11-25,37,14,3,0,0,4.51,0,10
2024-12-02,37,13,2,0,0,4.81,0,9
2024-12-09,37,13,3,0,0,6.27,0,4
2024-12-16,37,18,4,0,0,6.2,0,13
2024-12-23,37,15,3,0,0,5.52,0,5
2024-12-30,37,14,4,0,0,6.32,0,8
2025-01-06,37,15,4,0,0,5.6,0,10
2025-01-13,37,17,3,0,0,4.64,0,6
2025-01-20,37,16,4,0,0,5.39,0,10
2025-01-27,37,13,3,0,0,6.47,0,5
2025-02-03,37,18,4,0,0,5.01,0,12
2025-02-10,37,18,5,0,1,5.74,0,11
2025-02-17,37,16,3,0,0,5.5,0,9
2025-02-24,37,12,3,0,0,4.69,0,9
2025-03-03,37,14,4,0,0,4.51,0,6
2025-03-10,37,11,3,0,0,4.08,0,4
2025-03-17,37,15,5,0,0,3.26,0,9
2025-03-24,37,14,4,0,0,4.23,0,4
2025-03-31,37,15,3,0,0,3.05,0,10
2025-04-07,37,17,5,0,0,3.31,0,6
2025-04-14,37,12,3,0,0,4.36,0,5
2025-04-21,37,13,3,0,0,4.94,0,7
2025-04-28,37,14,2,0,0,3.46,0,5
2025-05-05,37,18,5,0,0,4.58,0,9
2025-05-12,37,13,3,0,0,4.94,0,8
2025-05-19,37,13,3,0,0,3.56,0,6
2025-05-26,37,13,2,0,0,3.32,0,5
2025-06-02,37,16,4,0,0,3.77,0,8
2025-06-09,37,14,4,0,0,3.27,0,6
2025-06-16,37,15,4,0,0,4.77,0,7
2025-06-23,37,14,2,0,0,4.27,0,4
2025-06-30,37,14,4,0,0,4.45,0,10
2024-01-01,38,108,27,3,0,4.84,4,72
2024-01-08,38,104,31,3,1,4.89,3,34
2024-01-15,38,105,34,0,0,4.71,4,73
2024-01-22,38,104,32,3,0,5.83,3,77
2024-01-29,38,105,36,0,0,4.85,4,51
2024-02-05,38,106,22,1,0,5.26,3,47
2024-02-12,38,105,28,3,2,6.01,3,38
2024-02-19,38,102,26,3,0,4.78,3,42
2024-02-26,38,105,21,0,1,4.68,4,69
2024-03-04,38,108,33,0,1,3.26,3,48
2024-03-11,38,106,22,1,0,4.28,3,40
2024-03-18,38,106,23,0,0,3.8,3,73
2024-03-25,38,108,31,3,0,3.12,4,33
2024-04-01,38,101,25,2,0,4.6,3,61
2024-04-08,38,105,35,1,0,4.12,4,39
2024-04-15,38,107,29,2,0,4.55,3,45
2024-04-22,38,105,36,0,0,3.59,4,58
2024-04-29,38,105,29,2,0,3.28,3,56
2024-05-06,38,107,32,2,1,4.18,3,47
2024-05-13,38,104,35,2,0,4.06,4,36
2024-05-20,38,105,23,0,0,4.81,3,36
2024-05-27,38,105,31,0,0,4.78,4,38
2024-06-03,38,109,35,1,1,4.07,4,82
2024-06-10,38,106,21,0,0,3.66,3,82
2024-06-17,38,104,26,0,1,3.98,3,31
2024-06-24,38,106,22,2,0,3.96,3,83
2024-07-01,38,104,27,2,0,3.34,4,50
2024-07-08,38,103,21,1,0,2.96,3,80
2024-07-15,38,108,35,0,1,4.02,4,34
2024-07-22,38,104,24,1,0,3.81,4,31
2024-07-29,38,100,26,3,0,3.3,4,48
2024-08-05,38,106,25,3,0,3.95,3,67
2024-08-12,38,105,28,1,0,3.49,4,47
2024-08-19,38,105,30,2,0,2.83,5,42
2024-08-26,38,106,33,1,0,4.34,4,43
2024-09-02,38,104,34,1,0,4.44,3,75
2024-09-09,38,103,23,1,0,4.03,3,64
2024-09-16,38,104,34,0,2,3.91,3,33
2024-09-23,38,102,33,3,0,3.4,3,61
2024-09-30,38,104,24,3,0,4.12,3,45
2024-10-07,38,103,32,0,1,4.58,4,54
2024-10-14,38,106,32,1,1,4.81,4,57
2024-10-21,38,104,20,0,0,4.38,4,63
2024-10-28,38,106,28,4,0,4.16,4,44
2024-11-04,38,109,24,2,0,3.54,4,62
2024-11-11,38,106,23,0,0,4.74,3,80
2024-11-18,38,104,35,0,1,4.45,4,55
2024-11-25,38,104,34,2,0,3.12,4,77
2024-12-02,38,105,24,2,0,5.02,3,63
2024-12-09,38,106,32,2,0,6.48,4,58
2024-12-16,38,107,33,0,0,5.83,4,40
2024-12-23,38,102,24,2,0,5.44,3,56
2024-12-30,38,104,35,0,1,5.5,3,43
2025-01-06,38,107,36,1,0,5.8,4,44
2025-01-13,38,109,25,3,4,4.55,4,33
2025-01-20,38,107,28,3,1,4.64,4,60
2025-01-27,38,108,21,0,0,6.33,4,34
2025-02-03,38,102,31,2,0,6.04,4,47
2025-02-10,38,104,27,3,1,6.23,4,38
2025-02-17,38,101,33,2,1,5.88,3,51
2025-02-24,38,105,35,2,0,5.12,4,60
2025-03-03,38,103,32,2,0,3.14,4,72
2025-03-10,38,107,21,3,0,4.22,3,85
2025-03-17,38,105,21,1,0,4.64,5,80
2025-03-24,38,106,32,1,0,4.04,3,53
2025-03-31,38,104,35,3,0,3.43,3,38
2025-04-07,38,105,24,0,0,3.46,3,49
2025-04-14,38,102,35,2,0,4.45,3,60
2025-04-21,38,107,32,4,1,4.54,3,66
2025-04-28,38,105,21,4,2,4.18,4,33
2025-05-05,38,107,29,1,0,3.03,4,71
2025-05-12,38,106,28,2,0,4.09,3,73
2025-05-19,38,104,21,3,0,4.85,3,74
2025-05-26,38,106,25,1,0,3.38,4,67
2025-06-02,38,105,35,0,0,3.92,4,69
2025-06-09,38,106,24,0,0,4.23,4,76
2025-06-16,38,101,32,1,0,3.78,4,61
2025-06-23,38,106,36,1,0,4.0,4,41
2025-06-30,38,106,29,0,0,4.27,3,56
2024-01-01,39,56,15,0,0,4.77,2,44
2024-01-08,39,56,13,0,1,4.55,1,36
2024-01-15,39,55,13,1,0,4.58,2,24
2024-01-22,39,57,12,1,0,5.45,2,25
2024-01-29,39,57,19,0,0,5.86,2,33
2024-02-05,39,58,12,1,0,5.41,2,45
2024-02-12,39,58,16,0,0,5.79,2,32
2024-02-19,39,56,12,2,0,4.9,2,26
2024-02-26,39,56,15,1,0,5.19,2,39
2024-03-04,39,61,12,1,0,3.05,2,31
2024-03-11,39,56,18,0,0,4.35,2,31
2024-03-18,39,61,14,2,0,4.2,2,42
2024-03-25,39,55,14,0,0,3.67,1,38
2024-04-01,39,55,13,1,0,4.8,2,28
2024-04-08,39,58,20,0,0,4.58,2,33
2024-04-15,39,55,13,1,0,4.6,2,17
2024-04-22,39,57,15,0,0,4.27,1,29
2024-04-29,39,56,14,1,1,3.81,2,19
2024-05-06,39,57,14,1,0,3.9,2,20
2024-05-13,39,52,16,1,0,4.81,1,31
2024-05-20,39,56,15,0,0,4.24,2,33
2024-05-27,39,58,17,1,0,3.36,2,42
2024-06-03,39,57,18,1,0,4.78,2,33
2024-06-10,39,56,19,0,0,3.6,2,30
2024-06-17,39,58,19,0,0,4.71,2,35
2024-06-24,39,56,11,1,0,3.49,2,17
2024-07-01,39,53,14,0,0,4.47,2,25
2024-07-08,39,55,12,0,0,2.84,2,21
2024-07-15,39,57,11,0,0,2.74,2,38
2024-07-22,39,52,14,1,0,3.4,2,35
2024-07-29,39,53,10,0,0,3.42,2,35
2024-08-05,39,55,16,0,0,3.97,1,25
2024-08-12,39,56,15,1,0,3.86,2,35
2024-08-19,39,57,19,0,0,4.12,2,25
2024-08-26,39,56,14,1,0,3.28,1,27
2024-09-02,39,56,19,0,1,4.18,1,16
2024-09-09,39,59,12,1,0,3.31,2,30
2024-09-16,39,59,16,0,0,3.37,2,40
2024-09-23,39,55,18,1,0,3.99,2,18
2024-09-30,39,58,18,0,0,3.36,2,31
2024-10-07,39,56,14,2,0,3.38,2,23
2024-10-14,39,57,17,0,0,3.71,2,25
2024-10-21,39,56,12,1,0,4.76,1,30
2024-10-28,39,55,15,1,1,3.77,1,31
2024-11-04,39,55,16,1,0,4.17,2,35
2024-11-11,39,58,15,1,0,4.08,2,26
2024-11-18,39,56,16,1,0,4.39,2,25
2024-11-25,39,57,11,1,0,4.15,2,44
2024-12-02,39,60,15,2,1,5.68,2,45
2024-12-09,39,56,12,1,0,5.07,2,25
2024-12-16,39,56,19,0,0,6.11,1,44
2024-12-23,39,56,15,1,0,6.04,2,30
2024-12-30,39,56,13,2,0,5.11,2,19
2025-01-06,39,58,12,0,0,5.85,2,21
2025-01-13,39,53,11,1,0,4.53,1,21
2025-01-20,39,59,19,1,0,5.34,2,38
2025-01-27,39,60,20,2,0,5.86,2,21
2025-02-03,39,54,16,1,0,4.95,2,37
2025-02-10,39,57,18,0,0,4.72,2,32
2025-02-17,39,57,15,1,0,4.99,2,29
2025-02-24,39,55,14,0,0,6.21,2,30
2025-03-03,39,61,12,1,0,3.31,2,21
2025-03-10,39,58,17,1,0,3.18,1,38
2025-03-17,39,57,14,1,1,4.77,2,28
2025-03-24,39,60,17,0,0,4.99,2,24
2025-03-31,39,56,11,0,0,4.74,2,21
2025-04-07,39,56,17,1,1,4.17,1,27
2025-04-14,39,58,12,0,0,4.74,2,41
2025-04-21,39,52,12,1,0,4.21,1,39
2025-04-28,39,58,14,0,0,4.35,2,34
2025-05-05,39,56,14,0,0,3.77,1,34
2025-05-12,39,56,12,1,1,4.9,2,38
2025-05-19,39,52,14,1,0,3.86,2,21
2025-05-26,39,55,12,0,0,4.71,2,36
2025-06-02,39,57,16,1,0,4.2,1,44
2025-06-09,39,58,12,1,1,3.81,2,28
2025-06-16,39,59,12,0,0,3.5,2,46
2025-06-23,39,59,17,2,1,3.84,1,28
2025-06-30,39,58,18,1,1,4.24,2,38
2024-01-01,40,29,7,0,0,4.71,1,23
2024-01-08,40,29,9,0,0,5.98,0,22
2024-01-15,40,30,6,1,0,4.81,1,22
2024-01-22,40,28,7,0,0,5.05,0,8
2024-01-29,40,31,9,1,0,5.3,1,15
2024-02-05,40,33,9,1,0,5.09,1,23
2024-02-12,40,30,8,0,0,5.47,1,22
2024-02-19,40,30,9,0,0,4.82,1,23
2024-02-26,40,31,8,0,0,6.3,1,18
2024-03-04,40,26,5,0,0,3.14,0,11
2024-03-11,40,32,7,0,0,4.04,1,21
2024-03-18,40,33,7,0,0,3.83,1,10
2024-03-25,40,28,5,0,0,4.18,1,19
2024-04-01,40,31,8,0,0,4.89,1,15
2024-04-08,40,31,8,0,0,4.06,1,17
2024-04-15,40,30,6,0,0,4.11,1,15
2024-04-22,40,31,7,0,0,3.11,1,17
2024-04-29,40,34,7,0,0,4.75,1,24
2024-05-06,40,24,5,0,0,3.93,0,18
2024-05-13,40,31,10,0,0,3.87,1,18
2024-05-20,40,30,9,1,0,4.03,1,17
2024-05-27,40,34,11,0,0,4.18,1,26
2024-06-03,40,29,10,0,0,3.2,1,19
2024-06-10,40,29,7,0,0,4.24,1,13
2024-06-17,40,29,9,0,0,3.22,1,14
2024-06-24,40,28,6,0,0,4.57,1,18
2024-07-01,40,31,6,1,0,2.93,1,22
2024-07-08,40,29,6,0,0,4.48,1,18
2024-07-15,40,32,7,0,0,2.64,1,24
2024-07-22,40,30,8,0,0,3.67,1,18
2024-07-29,40,31,9,0,0,2.97,1,19
2024-08-05,40,31,9,0,0,4.15,1,19
2024-08-12,40,29,5,0,0,3.8,1,21
2024-08-19,40,28,5,1,0,2.89,1,12
2024-08-26,40,30,7,0,0,3.19,1,15
2024-09-02,40,31,7,0,0,4.27,1,21
2024-09-09,40,30,9,0,0,3.08,1,15
2024-09-16,40,26,6,0,0,3.15,1,8
2024-09-23,40,32,7,0,0,3.24,1,21
2024-09-30,40,31,8,0,0,3.47,1,17
2024-10-07,40,32,8,0,0,4.73,1,25
2024-10-14,40,33,10,0,0,4.65,1,25
2024-10-21,40,28,9,0,1,3.59,1,19
2024-10-28,40,32,7,0,0,3.05,1,16
2024-11-04,40,31,7,0,0,3.22,1,22
2024-11-11,40,28,8,0,0,4.67,1,11
2024-11-18,40,30,7,0,0,4.62,1,16
2024-11-25,40,27,8,1,0,4.66,1,12
2024-12-02,40,30,7,0,0,6.37,1,11
2024-12-09,40,30,8,0,0,4.88,1,19
2024-12-16,40,34,11,0,0,5.09,1,19
2024-12-23,40,31,9,0,1,5.84,1,20
2024-12-30,40,31,6,0,0,5.44,1,13
2025-01-06,40,27,8,0,0,5.63,0,16
2025-01-13,40,27,8,0,1,5.2,1,18
2025-01-20,40,31,7,0,0,4.68,1,13
2025-01-27,40,31,8,0,0,4.83,1,21
2025-02-03,40,30,8,0,0,5.47,1,10
2025-02-10,40,28,8,0,0,6.25,1,14
2025-02-17,40,28,7,0,0,6.32,1,12
2025-02-24,40,30,6,0,0,6.48,1,20
2025-03-03,40,33,11,0,0,4.79,1,12
2025-03-10,40,35,8,1,0,3.89,1,22
2025-03-17,40,33,9,0,0,4.69,1,22
2025-03-24,40,30,6,1,0,4.89,1,17
2025-03-31,40,29,6,0,1,3.35,1,17
2025-04-07,40,30,6,1,0,5.0,1,16
2025-04-14,40,30,9,0,0,4.92,1,17
2025-04-21,40,30,6,0,0,4.65,1,23
2025-04-28,40,29,7,0,0,4.99,1,21
2025-05-05,40,31,9,0,0,3.22,1,15
2025-05-12,40,32,11,1,0,4.09,1,24
2025-05-19,40,27,7,1,0,4.41,0,10
2025-05-26,40,28,7,0,0,4.99,1,13
2025-06-02,40,30,9,1,0,3.45,1,9
2025-06-09,40,32,8,0,1,4.18,1,9
2025-06-16,40,31,6,0,0,4.14,1,14
2025-06-23,40,29,8,0,0,4.2,1,10
2025-06-30,40,27,9,0,0,4.81,1,19
