site_id,week_start_date,shift_type,scheduled_hours,actual_hours,agency_hours,overtime_hours,demand_volume,service_level_score
7,2024-05-20,Evening,57,57,0,0,180,0.909
7,2024-05-20,Weekend,43,41,0,0,315,0.874
7,2024-05-27,Morning,97,98,0,0,270,0.911
7,2024-05-27,Afternoon,117,117,0,0,360,0.94
7,2024-05-27,Evening,58,57,0,0,180,0.892
7,2024-05-27,Weekend,45,43,0,0,315,0.899
7,2024-06-03,Morning,96,95,0,0,270,0.916
7,2024-06-03,Afternoon,112,108,0,0,360,0.908
7,2024-06-03,Evening,55,55,0,0,180,0.906
7,2024-06-03,Weekend,41,41,0,0,315,0.917
7,2024-06-10,Morning,100,101,0,0,270,0.935
7,2024-06-10,Afternoon,116,123,6,0,360,0.915
7,2024-06-10,Evening,62,61,0,0,180,0.881
7,2024-06-10,Weekend,44,43,0,0,315,0.899
7,2024-06-17,Morning,96,95,0,0,270,0.951
7,2024-06-17,Afternoon,114,109,0,0,360,0.91
7,2024-06-17,Evening,55,53,0,0,180,0.87
7,2024-06-17,Weekend,47,49,0,3,315,0.919
7,2024-06-24,Morning,99,98,0,0,270,0.919
7,2024-06-24,Afternoon,101,96,0,0,360,0.937
7,2024-06-24,Evening,60,58,0,0,180,0.885
7,2024-06-24,Weekend,46,46,0,0,315,0.867
7,2024-07-01,Morning,93,93,0,0,270,0.912
7,2024-07-01,Afternoon,105,103,0,0,360,0.955
7,2024-07-01,Evening,62,59,0,0,180,0.868
7,2024-07-01,Weekend,43,43,0,0,315,0.884
7,2024-07-08,Morning,102,98,0,0,270,0.959
7,2024-07-08,Afternoon,114,111,0,0,360,0.902
7,2024-07-08,Evening,64,64,0,0,180,0.877
7,2024-07-08,Weekend,48,48,0,0,315,0.911
7,2024-07-15,Morning,100,101,0,0,270,0.946
7,2024-07-15,Afternoon,117,117,0,0,360,0.947
7,2024-07-15,Evening,60,58,0,0,180,0.893
7,2024-07-15,Weekend,47,47,0,1,315,0.889
7,2024-07-22,Morning,100,103,4,0,270,0.915
7,2024-07-22,Afternoon,111,108,0,0,360,0.952
7,2024-07-22,Evening,62,62,0,0,180,0.873
7,2024-07-22,Weekend,47,47,0,0,315,0.866
7,2024-07-29,Morning,93,93,0,0,270,0.943
7,2024-07-29,Afternoon,116,110,0,0,360,0.935
7,2024-07-29,Evening,60,60,0,0,180,0.917
7,2024-07-29,Weekend,47,45,0,0,315,0.898
7,2024-08-05,Morning,99,99,0,0,270,0.916
7,2024-08-05,Afternoon,102,97,0,0,360,0.959
7,2024-08-05,Evening,60,59,0,0,180,0.916
7,2024-08-05,Weekend,47,45,0,0,315,0.907
7,2024-08-12,Morning,98,93,0,0,270,0.947
7,2024-08-12,Afternoon,117,121,4,0,360,0.946
7,2024-08-12,Evening,62,61,0,0,180,0.889
7,2024-08-12,Weekend,41,42,0,2,315,0.902
7,2024-08-19,Morning,90,91,4,0,270,0.944
7,2024-08-19,Afternoon,107,106,0,0,360,0.9
7,2024-08-19,Evening,61,58,0,0,180,0.896
7,2024-08-19,Weekend,42,40,0,0,315,0.918
7,2024-08-26,Morning,97,97,0,0,270,0.937
7,2024-08-26,Afternoon,115,114,0,0,360,0.949
7,2024-08-26,Evening,63,64,0,0,180,0.916
7,2024-08-26,Weekend,48,47,0,0,315,0.902
7,2024-09-02,Morning,87,85,0,0,270,0.959
7,2024-09-02,Afternoon,118,117,0,0,360,0.949
7,2024-09-02,Evening,63,62,0,0,180,0.874
7,2024-09-02,Weekend,48,48,0,0,315,0.878
7,2024-09-09,Morning,94,95,0,0,270,0.918
7,2024-09-09,Afternoon,113,108,0,0,360,0.956
7,2024-09-09,Evening,56,54,0,0,180,0.883
7,2024-09-09,Weekend,43,42,0,0,315,0.899
7,2024-09-16,Morning,89,89,0,0,270,0.953
7,2024-09-16,Afternoon,117,117,0,0,360,0.94
7,2024-09-16,Evening,59,56,0,0,180,0.905
7,2024-09-16,Weekend,42,39,0,0,315,0.875
7,2024-09-23,Morning,93,94,0,0,270,0.918
7,2024-09-23,Afternoon,114,114,0,0,360,0.924
7,2024-09-23,Evening,55,52,0,0,180,0.902
7,2024-09-23,Weekend,44,43,0,0,315,0.883
7,2024-09-30,Morning,94,90,0,0,270,0.939
7,2024-09-30,Afternoon,102,102,0,0,360,0.947
7,2024-09-30,Evening,62,60,0,0,180,0.867
7,2024-09-30,Weekend,41,40,0,0,315,0.915
7,2024-10-07,Morning,99,99,0,0,270,0.932
7,2024-10-07,Afternoon,113,109,0,0,360,0.91
7,2024-10-07,Evening,64,62,0,0,180,0.871
7,2024-10-07,Weekend,47,45,0,0,315,0.918
7,2024-10-14,Morning,99,102,4,0,270,0.958
7,2024-10-14,Afternoon,114,112,0,0,360,0.907
7,2024-10-14,Evening,64,62,0,0,180,0.885
7,2024-10-14,Weekend,45,44,0,0,315,0.88
7,2024-10-21,Morning,90,88,0,0,270,0.914
7,2024-10-21,Afternoon,111,110,0,0,360,0.93
7,2024-10-21,Evening,56,53,0,0,180,0.863
7,2024-10-21,Weekend,47,45,0,0,315,0.863
7,2024-10-28,Morning,97,95,0,0,270,0.914
7,2024-10-28,Afternoon,113,110,0,0,360,0.948
7,2024-10-28,Evening,57,54,0,0,180,0.894
7,2024-10-28,Weekend,42,42,0,0,315,0.901
7,2024-11-04,Morning,96,96,0,0,270,0.904
7,2024-11-04,Afternoon,104,103,0,0,360,0.945
7,2024-11-04,Evening,59,59,0,0,180,0.89
7,2024-11-04,Weekend,45,45,0,0,315,0.903
7,2024-11-11,Morning,90,90,0,0,270,0.915
7,2024-11-11,Afternoon,116,116,0,0,360,0.957
7,2024-11-11,Evening,62,60,0,0,180,0.882
7,2024-11-11,Weekend,46,45,0,2,315,0.878
7,2024-11-18,Morning,96,93,0,0,270,0.906
7,2024-11-18,Afternoon,116,111,0,0,360,0.925
7,2024-11-18,Evening,60,60,0,0,180,0.884
7,2024-11-18,Weekend,41,40,0,0,315,0.887
7,2024-11-25,Morning,101,97,0,0,270,0.926
7,2024-11-25,Afternoon,115,109,0,0,360,0.938
7,2024-11-25,Evening,60,59,0,0,180,0.878
7,2024-11-25,Weekend,45,45,0,0,315,0.896
7,2024-12-02,Morning,102,101,3,0,270,0.946
7,2024-12-02,Afternoon,102,98,0,0,360,0.939
7,2024-12-02,Evening,58,56,0,0,180,0.876
7,2024-12-02,Weekend,47,46,0,0,315,0.876
7,2024-12-09,Morning,87,85,0,0,270,0.929
7,2024-12-09,Afternoon,117,116,0,0,360,0.939
7,2024-12-09,Evening,64,64,0,0,180,0.904
7,2024-12-09,Weekend,47,46,0,1,315,0.893
7,2024-12-16,Morning,90,90,0,0,270,0.953
7,2024-12-16,Afternoon,114,110,0,0,360,0.938
7,2024-12-16,Evening,60,60,0,0,180,0.902
7,2024-12-16,Weekend,45,44,0,0,315,0.863
7,2024-12-23,Morning,94,89,0,0,270,0.93
7,2024-12-23,Afternoon,114,110,0,0,360,0.9
7,2024-12-23,Evening,56,56,0,0,180,0.867
7,2024-12-23,Weekend,42,44,2,0,315,0.883
7,2024-12-30,Morning,99,104,5,0,270,0.921
7,2024-12-30,Afternoon,116,111,0,0,360,0.912
7,2024-12-30,Evening,59,59,0,0,180,0.918
7,2024-12-30,Weekend,44,42,0,0,315,0.901
7,2025-01-06,Morning,93,88,0,0,270,0.924
7,2025-01-06,Afternoon,103,104,0,0,360,0.956
7,2025-01-06,Evening,58,55,0,0,180,0.919
7,2025-01-06,Weekend,44,41,0,0,315,0.898
7,2025-01-13,Morning,95,93,0,0,270,0.939
7,2025-01-13,Afternoon,107,113,6,0,360,0.91
7,2025-01-13,Evening,60,60,0,0,180,0.918
7,2025-01-13,Weekend,45,49,0,4,315,0.911
7,2025-01-20,Morning,100,97,0,0,270,0.908
7,2025-01-20,Afternoon,117,113,0,0,360,0.914
7,2025-01-20,Evening,55,53,0,0,180,0.898
7,2025-01-20,Weekend,48,46,0,0,315,0.889
7,2025-01-27,Morning,92,90,0,0,270,0.904
7,2025-01-27,Afternoon,111,110,4,0,360,0.906
7,2025-01-27,Evening,56,55,0,0,180,0.884
7,2025-01-27,Weekend,42,41,0,0,315,0.871
7,2025-02-03,Morning,93,93,0,0,270,0.958
7,2025-02-03,Afternoon,105,102,3,0,360,0.942
7,2025-02-03,Evening,62,61,0,0,180,0.918
7,2025-02-03,Weekend,45,45,0,0,315,0.894
7,2025-02-10,Morning,90,91,0,0,270,0.907
7,2025-02-10,Afternoon,118,114,0,0,360,0.955
7,2025-02-10,Evening,57,55,0,0,180,0.884
7,2025-02-10,Weekend,45,45,0,0,315,0.876
7,2025-02-17,Morning,89,88,0,0,270,0.916
7,2025-02-17,Afternoon,116,115,0,0,360,0.922
7,2025-02-17,Evening,55,56,2,0,180,0.879
7,2025-02-17,Weekend,41,42,0,2,315,0.874
7,2025-02-24,Morning,88,88,0,0,270,0.916
7,2025-02-24,Afternoon,118,119,0,0,360,0.933
7,2025-02-24,Evening,64,61,0,0,180,0.889
7,2025-02-24,Weekend,42,43,0,3,315,0.895
7,2025-03-03,Morning,97,95,0,0,270,0.93
7,2025-03-03,Afternoon,112,108,0,0,360,0.948
7,2025-03-03,Evening,61,62,0,0,180,0.862
7,2025-03-03,Weekend,43,43,0,3,315,0.885
7,2025-03-10,Morning,101,102,0,0,270,0.949
7,2025-03-10,Afternoon,115,114,0,0,360,0.941
7,2025-03-10,Evening,58,57,0,0,180,0.908
7,2025-03-10,Weekend,43,44,2,0,315,0.886
7,2025-03-17,Morning,99,94,0,0,270,0.959
7,2025-03-17,Afternoon,113,115,0,0,360,0.938
7,2025-03-17,Evening,62,60,0,0,180,0.889
7,2025-03-17,Weekend,42,40,0,1,315,0.9
7,2025-03-24,Morning,91,91,0,0,270,0.94
7,2025-03-24,Afternoon,117,115,0,0,360,0.91
7,2025-03-24,Evening,58,58,0,0,180,0.878
7,2025-03-24,Weekend,43,41,0,0,315,0.867
7,2025-03-31,Morning,92,91,0,0,270,0.902
7,2025-03-31,Afternoon,117,114,0,0,360,0.917
7,2025-03-31,Evening,64,63,0,0,180,0.913
7,2025-03-31,Weekend,45,45,0,0,315,0.898
7,2025-04-07,Morning,100,100,0,0,270,0.904
7,2025-04-07,Afternoon,108,102,0,0,360,0.917
7,2025-04-07,Evening,62,59,0,0,180,0.896
7,2025-04-07,Weekend,44,42,0,0,315,0.869
7,2025-04-14,Morning,93,94,0,0,270,0.94
7,2025-04-14,Afternoon,107,102,0,0,360,0.9
7,2025-04-14,Evening,62,59,0,0,180,0.875
7,2025-04-14,Weekend,42,46,0,4,315,0.91
7,2025-04-21,Morning,100,97,0,0,270,0.928
7,2025-04-21,Afternoon,101,97,0,0,360,0.956
7,2025-04-21,Evening,58,55,0,0,180,0.867
7,2025-04-21,Weekend,45,45,0,0,315,0.866
7,2025-04-28,Morning,99,99,0,0,270,0.908
7,2025-04-28,Afternoon,105,100,0,0,360,0.919
7,2025-04-28,Evening,56,53,0,0,180,0.898
7,2025-04-28,Weekend,42,40,0,0,315,0.894
7,2025-05-05,Morning,95,96,3,0,270,0.949
7,2025-05-05,Afternoon,105,100,0,0,360,0.959
7,2025-05-05,Evening,61,60,0,0,180,0.898
7,2025-05-05,Weekend,46,45,0,0,315,0.881
7,2025-05-12,Morning,102,102,0,0,270,0.911
7,2025-05-12,Afternoon,116,114,0,0,360,0.943
7,2025-05-12,Evening,61,61,0,0,180,0.87
7,2025-05-12,Weekend,43,43,0,2,315,0.907
7,2025-05-19,Morning,102,98,0,0,270,0.932
7,2025-05-19,Afternoon,106,101,0,0,360,0.91
7,2025-05-19,Evening,58,55,0,0,180,0.88
7,2025-05-19,Weekend,41,40,0,0,315,0.901
7,2025-05-26,Morning,101,100,0,0,270,0.951
7,2025-05-26,Afternoon,102,100,0,0,360,0.943
7,2025-05-26,Evening,59,56,0,0,180,0.891
7,2025-05-26,Weekend,44,45,0,2,315,0.865
7,2025-06-02,Morning,100,95,0,0,270,0.942
7,2025-06-02,Afternoon,112,110,0,0,360,0.902
7,2025-06-02,Evening,62,60,0,0,180,0.87
7,2025-06-02,Weekend,41,41,0,0,315,0.88
7,2025-06-09,Morning,96,96,0,0,270,0.921
7,2025-06-09,Afternoon,110,104,0,0,360,0.945
7,2025-06-09,Evening,63,60,0,0,180,0.863
7,2025-06-09,Weekend,46,44,0,0,315,0.887
7,2025-06-16,Morning,102,97,0,0,270,0.902
7,2025-06-16,Afternoon,103,98,0,0,360,0.916
7,2025-06-16,Evening,57,55,0,0,180,0.908
7,2025-06-16,Weekend,46,50,2,2,315,0.87
7,2025-06-23,Morning,88,86,0,0,270,0.939
7,2025-06-23,Afternoon,107,105,0,0,360,0.942
7,2025-06-23,Evening,63,60,0,0,180,0.883
7,2025-06-23,Weekend,45,43,0,0,315,0.877
7,2025-06-30,Morning,95,91,0,0,270,0.905
7,2025-06-30,Afternoon,104,105,0,0,360,0.959
7,2025-06-30,Evening,61,59,0,0,180,0.879
7,2025-06-30,Weekend,46,47,0,1,315,0.896
8,2024-01-01,Morning,182,181,0,0,270,0.922
8,2024-01-01,Afternoon,206,205,0,0,360,0.92
8,2024-01-01,Evening,113,130,19,0,180,0.896
8,2024-01-01,Weekend,89,106,11,7,315,0.834
8,2024-01-08,Morning,167,161,0,0,270,0.904
8,2024-01-08,Afternoon,193,192,0,0,360,0.94
8,2024-01-08,Evening,114,132,21,0,180,0.91
8,2024-01-08,Weekend,78,91,13,2,315,0.806
8,2024-01-15,Morning,169,170,0,0,270,0.921
8,2024-01-15,Afternoon,212,206,0,0,360,0.944
8,2024-01-15,Evening,113,129,19,0,180,0.876
8,2024-01-15,Weekend,80,100,13,7,315,0.852
8,2024-01-22,Morning,163,159,0,0,270,0.958
8,2024-01-22,Afternoon,191,182,0,0,360,0.901
8,2024-01-22,Evening,102,115,16,0,180,0.861
8,2024-01-22,Weekend,87,100,9,6,315,0.853
8,2024-01-29,Morning,159,159,0,0,270,0.947
8,2024-01-29,Afternoon,185,186,0,0,360,0.935
8,2024-01-29,Evening,113,132,19,0,180,0.902
8,2024-01-29,Weekend,81,91,10,4,315,0.831
8,2024-02-05,Morning,181,184,7,0,270,0.935
8,2024-02-05,Afternoon,204,205,0,0,360,0.931
8,2024-02-05,Evening,116,139,24,0,180,0.909
8,2024-02-05,Weekend,83,105,17,5,315,0.855
8,2024-02-12,Morning,164,164,0,0,270,0.912
8,2024-02-12,Afternoon,204,198,0,0,360,0.952
8,2024-02-12,Evening,102,110,13,0,180,0.896
8,2024-02-12,Weekend,78,97,13,5,315,0.843
8,2024-02-19,Morning,167,175,9,0,270,0.918
8,2024-02-19,Afternoon,212,207,0,0,360,0.909
8,2024-02-19,Evening,104,114,13,0,180,0.884
8,2024-02-19,Weekend,91,99,9,3,315,0.807
8,2024-02-26,Morning,166,160,0,0,270,0.929
8,2024-02-26,Afternoon,184,175,0,0,360,0.954
8,2024-02-26,Evening,118,136,25,0,180,0.896
8,2024-02-26,Weekend,91,103,10,8,315,0.808
8,2024-03-04,Morning,171,164,0,0,270,0.931
8,2024-03-04,Afternoon,202,202,0,0,360,0.942
8,2024-03-04,Evening,107,120,17,0,180,0.88
8,2024-03-04,Weekend,79,102,17,5,315,0.816
8,2024-03-11,Morning,158,155,0,0,270,0.944
8,2024-03-11,Afternoon,193,191,0,0,360,0.952
8,2024-03-11,Evening,110,123,20,0,180,0.903
8,2024-03-11,Weekend,89,106,14,8,315,0.839
8,2024-03-18,Morning,179,173,0,0,270,0.909
8,2024-03-18,Afternoon,192,193,0,0,360,0.945
8,2024-03-18,Evening,113,122,11,0,180,0.873
8,2024-03-18,Weekend,91,99,10,4,315,0.81
8,2024-03-25,Morning,168,169,0,0,270,0.908
8,2024-03-25,Afternoon,207,201,0,0,360,0.948
8,2024-03-25,Evening,105,125,18,0,180,0.87
8,2024-03-25,Weekend,88,106,17,5,315,0.858
8,2024-04-01,Morning,182,180,0,0,270,0.917
8,2024-04-01,Afternoon,215,211,6,0,360,0.954
8,2024-04-01,Evening,108,123,17,0,180,0.88
8,2024-04-01,Weekend,80,92,10,5,315,0.841
8,2024-04-08,Morning,159,152,0,0,270,0.943
8,2024-04-08,Afternoon,215,207,0,0,360,0.907
8,2024-04-08,Evening,105,113,11,0,180,0.895
8,2024-04-08,Weekend,80,86,8,3,315,0.825
8,2024-04-15,Morning,180,177,6,0,270,0.941
8,2024-04-15,Afternoon,193,184,0,0,360,0.909
8,2024-04-15,Evening,111,127,15,0,180,0.881
8,2024-04-15,Weekend,83,105,17,5,315,0.827
8,2024-04-22,Morning,167,165,0,0,270,0.954
8,2024-04-22,Afternoon,200,196,0,0,360,0.901
8,2024-04-22,Evening,103,116,18,0,180,0.862
8,2024-04-22,Weekend,84,100,15,6,315,0.818
8,2024-04-29,Morning,181,174,0,0,270,0.946
8,2024-04-29,Afternoon,205,207,0,0,360,0.914
8,2024-04-29,Evening,103,118,15,0,180,0.888
8,2024-04-29,Weekend,80,98,12,7,315,0.844
8,2024-05-06,Morning,168,170,9,0,270,0.927
8,2024-05-06,Afternoon,188,179,0,0,360,0.946
8,2024-05-06,Evening,103,113,10,0,180,0.916
8,2024-05-06,Weekend,87,109,16,6,315,0.84
8,2024-05-13,Morning,156,154,0,0,270,0.94
8,2024-05-13,Afternoon,199,191,0,0,360,0.955
8,2024-05-13,Evening,101,121,19,0,180,0.861
8,2024-05-13,Weekend,83,103,17,4,315,0.816
8,2024-05-20,Morning,181,175,0,0,270,0.956
8,2024-05-20,Afternoon,193,187,0,0,360,0.949
8,2024-05-20,Evening,103,121,20,0,180,0.903
8,2024-05-20,Weekend,81,92,10,6,315,0.818
8,2024-05-27,Morning,183,184,0,0,270,0.952
8,2024-05-27,Afternoon,205,195,0,0,360,0.955
8,2024-05-27,Evening,112,127,16,0,180,0.883
8,2024-05-27,Weekend,79,88,9,5,315,0.834
8,2024-06-03,Morning,172,172,0,0,270,0.946
8,2024-06-03,Afternoon,211,208,0,0,360,0.958
8,2024-06-03,Evening,103,112,10,0,180,0.887
8,2024-06-03,Weekend,91,109,14,8,315,0.806
8,2024-06-10,Morning,159,152,0,0,270,0.95
8,2024-06-10,Afternoon,187,180,0,0,360,0.936
8,2024-06-10,Evening,105,113,13,0,180,0.901
8,2024-06-10,Weekend,85,108,18,8,315,0.841
8,2024-06-17,Morning,167,161,0,0,270,0.954
8,2024-06-17,Afternoon,214,223,10,0,360,0.959
8,2024-06-17,Evening,104,121,16,0,180,0.894
8,2024-06-17,Weekend,86,103,15,2,315,0.806
8,2024-06-24,Morning,158,152,0,0,270,0.901
8,2024-06-24,Afternoon,200,200,0,0,360,0.923
8,2024-06-24,Evening,111,118,12,0,180,0.903
8,2024-06-24,Weekend,90,100,11,3,315,0.825
8,2024-07-01,Morning,161,157,0,0,270,0.909
8,2024-07-01,Afternoon,213,205,0,0,360,0.913
8,2024-07-01,Evening,112,134,21,0,180,0.916
8,2024-07-01,Weekend,88,100,10,3,315,0.805
8,2024-07-08,Morning,158,154,0,0,270,0.952
8,2024-07-08,Afternoon,209,203,0,0,360,0.95
8,2024-07-08,Evening,101,113,15,0,180,0.863
8,2024-07-08,Weekend,80,93,8,4,315,0.805
8,2024-07-15,Morning,178,172,0,0,270,0.926
8,2024-07-15,Afternoon,187,178,0,0,360,0.922
8,2024-07-15,Evening,114,134,21,0,180,0.897
8,2024-07-15,Weekend,89,98,10,3,315,0.802
8,2024-07-22,Morning,173,164,0,0,270,0.943
8,2024-07-22,Afternoon,213,204,0,0,360,0.928
8,2024-07-22,Evening,113,127,18,0,180,0.864
8,2024-07-22,Weekend,84,102,18,5,315,0.806
8,2024-07-29,Morning,174,173,8,0,270,0.953
8,2024-07-29,Afternoon,188,186,0,0,360,0.913
8,2024-07-29,Evening,105,116,14,0,180,0.896
8,2024-07-29,Weekend,83,98,8,6,315,0.808
8,2024-08-05,Morning,156,148,0,0,270,0.957
8,2024-08-05,Afternoon,185,182,0,0,360,0.908
8,2024-08-05,Evening,109,121,14,0,180,0.872
8,2024-08-05,Weekend,84,99,9,7,315,0.824
8,2024-08-12,Morning,178,175,0,0,270,0.939
8,2024-08-12,Afternoon,210,204,0,0,360,0.906
8,2024-08-12,Evening,111,129,18,0,180,0.912
8,2024-08-12,Weekend,79,99,13,6,315,0.853
8,2024-08-19,Morning,177,171,0,0,270,0.901
8,2024-08-19,Afternoon,209,209,0,0,360,0.956
8,2024-08-19,Evening,114,129,14,0,180,0.878
8,2024-08-19,Weekend,78,86,10,2,315,0.859
8,2024-08-26,Morning,165,167,0,0,270,0.919
8,2024-08-26,Afternoon,189,184,0,0,360,0.924
8,2024-08-26,Evening,118,133,20,0,180,0.89
8,2024-08-26,Weekend,84,99,14,2,315,0.803
8,2024-09-02,Morning,168,164,0,0,270,0.96
8,2024-09-02,Afternoon,211,214,0,0,360,0.922
8,2024-09-02,Evening,107,120,13,0,180,0.914
8,2024-09-02,Weekend,83,100,12,5,315,0.829
8,2024-09-09,Morning,158,157,0,0,270,0.939
8,2024-09-09,Afternoon,191,187,0,0,360,0.922
8,2024-09-09,Evening,115,133,18,0,180,0.91
8,2024-09-09,Weekend,82,100,14,7,315,0.852
8,2024-09-16,Morning,181,177,0,0,270,0.906
8,2024-09-16,Afternoon,208,203,0,0,360,0.915
8,2024-09-16,Evening,112,134,21,0,180,0.873
8,2024-09-16,Weekend,84,98,13,7,315,0.813
8,2024-09-23,Morning,179,175,0,0,270,0.922
8,2024-09-23,Afternoon,196,186,0,0,360,0.957
8,2024-09-23,Evening,105,113,11,0,180,0.9
8,2024-09-23,Weekend,81,93,10,6,315,0.855
8,2024-09-30,Morning,167,158,0,0,270,0.901
8,2024-09-30,Afternoon,194,194,0,0,360,0.952
8,2024-09-30,Evening,111,120,12,0,180,0.903
8,2024-09-30,Weekend,88,100,11,3,315,0.817
8,2024-10-07,Morning,161,155,0,0,270,0.908
8,2024-10-07,Afternoon,186,186,0,0,360,0.952
8,2024-10-07,Evening,114,129,22,0,180,0.892
8,2024-10-07,Weekend,78,90,8,3,315,0.836
8,2024-10-14,Morning,178,185,5,0,270,0.901
8,2024-10-14,Afternoon,195,195,0,0,360,0.917
8,2024-10-14,Evening,105,126,19,0,180,0.877
8,2024-10-14,Weekend,85,102,13,6,315,0.831
8,2024-10-21,Morning,169,172,0,0,270,0.935
8,2024-10-21,Afternoon,215,208,0,0,360,0.926
8,2024-10-21,Evening,117,126,14,0,180,0.885
8,2024-10-21,Weekend,85,106,16,6,315,0.857
8,2024-10-28,Morning,163,164,0,0,270,0.907
8,2024-10-28,Afternoon,201,194,0,0,360,0.945
8,2024-10-28,Evening,113,135,21,0,180,0.886
8,2024-10-28,Weekend,82,97,15,3,315,0.802
8,2024-11-04,Morning,172,169,0,0,270,0.943
8,2024-11-04,Afternoon,193,193,0,0,360,0.909
8,2024-11-04,Evening,106,118,13,0,180,0.869
8,2024-11-04,Weekend,78,90,12,5,315,0.853
8,2024-11-11,Morning,176,170,0,0,270,0.947
8,2024-11-11,Afternoon,193,187,0,0,360,0.95
8,2024-11-11,Evening,117,139,25,0,180,0.893
8,2024-11-11,Weekend,84,98,10,7,315,0.82
8,2024-11-18,Morning,171,173,0,0,270,0.908
8,2024-11-18,Afternoon,205,195,0,0,360,0.928
8,2024-11-18,Evening,102,119,18,0,180,0.907
8,2024-11-18,Weekend,85,101,12,7,315,0.805
8,2024-11-25,Morning,175,170,0,0,270,0.914
8,2024-11-25,Afternoon,199,199,0,0,360,0.96
8,2024-11-25,Evening,118,138,25,0,180,0.904
8,2024-11-25,Weekend,82,100,14,4,315,0.826
8,2024-12-02,Morning,168,173,7,0,270,0.949
8,2024-12-02,Afternoon,215,205,0,0,360,0.936
8,2024-12-02,Evening,111,129,19,0,180,0.917
8,2024-12-02,Weekend,86,102,14,2,315,0.857
8,2024-12-09,Morning,167,163,0,0,270,0.913
8,2024-12-09,Afternoon,193,183,0,0,360,0.933
8,2024-12-09,Evening,103,115,18,0,180,0.883
8,2024-12-09,Weekend,87,102,12,8,315,0.809
8,2024-12-16,Morning,167,166,0,0,270,0.934
8,2024-12-16,Afternoon,209,206,0,0,360,0.908
8,2024-12-16,Evening,102,114,16,0,180,0.869
8,2024-12-16,Weekend,90,110,18,5,315,0.829
8,2024-12-23,Morning,176,173,0,0,270,0.916
8,2024-12-23,Afternoon,188,182,0,0,360,0.945
8,2024-12-23,Evening,111,124,19,0,180,0.919
8,2024-12-23,Weekend,88,104,17,3,315,0.856
8,2024-12-30,Morning,168,163,0,0,270,0.915
8,2024-12-30,Afternoon,213,204,0,0,360,0.959
8,2024-12-30,Evening,106,113,13,0,180,0.879
8,2024-12-30,Weekend,85,99,14,3,315,0.829
8,2025-01-06,Morning,164,164,0,0,270,0.909
8,2025-01-06,Afternoon,187,179,0,0,360,0.93
8,2025-01-06,Evening,102,111,11,0,180,0.861
8,2025-01-06,Weekend,91,101,12,3,315,0.813
8,2025-01-13,Morning,172,171,0,0,270,0.946
8,2025-01-13,Afternoon,202,202,0,0,360,0.904
8,2025-01-13,Evening,112,137,24,0,180,0.89
8,2025-01-13,Weekend,78,100,17,7,315,0.822
8,2025-01-20,Morning,159,152,0,0,270,0.9
8,2025-01-20,Afternoon,202,196,0,0,360,0.94
8,2025-01-20,Evening,104,121,22,0,180,0.878
8,2025-01-20,Weekend,89,112,19,7,315,0.808
8,2025-01-27,Morning,158,157,0,0,270,0.926
8,2025-01-27,Afternoon,198,198,0,0,360,0.912
8,2025-01-27,Evening,118,133,22,0,180,0.87
8,2025-01-27,Weekend,86,100,9,7,315,0.826
8,2025-02-03,Morning,174,170,0,0,270,0.956
8,2025-02-03,Afternoon,201,198,0,0,360,0.949
8,2025-02-03,Evening,112,136,23,0,180,0.909
8,2025-02-03,Weekend,85,98,9,6,315,0.812
8,2025-02-10,Morning,163,161,0,0,270,0.929
8,2025-02-10,Afternoon,215,214,0,0,360,0.909
8,2025-02-10,Evening,104,117,14,0,180,0.864
8,2025-02-10,Weekend,85,100,11,3,315,0.817
8,2025-02-17,Morning,178,169,0,0,270,0.922
8,2025-02-17,Afternoon,209,203,0,0,360,0.94
8,2025-02-17,Evening,112,125,19,0,180,0.861
8,2025-02-17,Weekend,91,114,18,6,315,0.844
8,2025-02-24,Morning,166,169,0,0,270,0.948
8,2025-02-24,Afternoon,207,208,0,0,360,0.949
8,2025-02-24,Evening,105,116,17,0,180,0.875
8,2025-02-24,Weekend,86,99,11,3,315,0.804
8,2025-03-03,Morning,171,170,0,0,270,0.917
8,2025-03-03,Afternoon,196,198,0,0,360,0.919
8,2025-03-03,Evening,111,125,15,0,180,0.913
8,2025-03-03,Weekend,88,102,13,6,315,0.854
8,2025-03-10,Morning,183,183,0,0,270,0.919
8,2025-03-10,Afternoon,208,208,0,0,360,0.906
8,2025-03-10,Evening,106,123,20,0,180,0.905
8,2025-03-10,Weekend,83,102,13,6,315,0.858
8,2025-03-17,Morning,170,162,0,0,270,0.911
8,2025-03-17,Afternoon,189,180,0,0,360,0.921
8,2025-03-17,Evening,117,128,17,0,180,0.889
8,2025-03-17,Weekend,89,99,10,5,315,0.831
8,2025-03-24,Morning,159,158,0,0,270,0.9
8,2025-03-24,Afternoon,188,190,0,0,360,0.918
8,2025-03-24,Evening,117,129,19,0,180,0.865
8,2025-03-24,Weekend,83,94,14,2,315,0.822
8,2025-03-31,Morning,177,177,0,0,270,0.924
8,2025-03-31,Afternoon,205,195,0,0,360,0.914
8,2025-03-31,Evening,102,114,18,0,180,0.909
8,2025-03-31,Weekend,82,106,16,7,315,0.807
8,2025-04-07,Morning,166,167,0,0,270,0.926
8,2025-04-07,Afternoon,199,199,0,0,360,0.96
8,2025-04-07,Evening,118,127,15,0,180,0.883
8,2025-04-07,Weekend,78,92,14,2,315,0.845
