date,site_id,day_of_week,week_number,month,is_holiday_period,forecast_demand,actual_demand,transactions_or_jobs_completed,scheduled_hours,actual_hours_worked,overtime_hours,agency_hours,absence_hours,service_level_score,customer_wait_time_or_delay_index,labour_cost_gbp,agency_cost_gbp,overtime_cost_gbp
2025-03-05,9,2,10,3,0,132.1,133.9,512,11.8,11.4,0.0,0.0,0.4,0.906,4.1,1344.07,0.0,0.0
2025-03-06,9,3,10,3,0,145.3,141.0,486,12.3,11.9,0.0,0.0,0.4,0.909,2.8,1400.8,0.0,0.0
2025-03-07,9,4,10,3,0,168.9,171.6,743,12.8,12.3,0.0,0.0,0.5,0.809,5.4,1423.86,0.0,0.0
2025-03-08,9,5,10,3,0,192.0,190.3,518,14.6,13.7,0.0,0.0,0.9,0.867,4.2,1695.67,0.0,0.0
2025-03-09,9,6,10,3,0,161.4,158.5,607,12.3,11.6,0.0,0.0,0.7,0.839,5.4,1419.29,0.0,0.0
2025-03-10,9,0,11,3,0,144.9,137.9,367,12.3,11.7,0.0,0.0,0.6,0.923,3.6,1405.24,0.0,0.0
2025-03-11,9,1,11,3,0,124.0,128.1,445,10.3,10.0,0.0,0.0,0.3,0.881,5.2,1214.28,0.0,0.0
2025-03-12,9,2,11,3,0,132.9,136.1,429,11.3,10.8,0.0,0.0,0.5,0.876,2.4,1254.32,0.0,0.0
2025-03-13,9,3,11,3,0,133.3,135.7,469,11.4,11.3,0.0,0.5,0.6,0.925,2.6,1409.38,88.73,0.0
2025-03-14,9,4,11,3,0,174.9,176.0,776,12.9,12.2,0.0,0.0,0.7,0.744,6.4,1479.51,0.0,0.0
2025-03-15,9,5,11,3,0,167.4,164.3,693,12.7,12.3,0.0,0.0,0.4,0.795,5.8,1405.11,0.0,0.0
2025-03-16,9,6,11,3,0,161.4,168.6,466,12.4,12.5,0.5,0.0,0.4,0.722,6.9,1528.79,0.0,87.17
2025-03-17,9,0,12,3,0,110.4,112.2,387,9.1,8.7,0.0,0.0,0.4,0.852,3.1,1005.34,0.0,0.0
2025-03-18,9,1,12,3,0,108.0,106.9,409,9.2,8.9,0.0,0.0,0.3,0.905,4.4,1063.49,0.0,0.0
2025-03-19,9,2,12,3,0,125.6,120.3,521,10.6,10.1,0.0,0.0,0.5,0.934,2.2,1270.94,0.0,0.0
2025-03-20,9,3,12,3,0,121.6,124.4,411,10.1,9.6,0.0,0.0,0.5,0.897,3.8,1131.61,0.0,0.0
2025-03-21,9,4,12,3,0,146.0,143.4,413,11.3,10.6,0.0,0.0,0.7,0.892,4.6,1240.93,0.0,0.0
2025-03-22,9,5,12,3,0,199.6,201.8,747,15.1,15.0,0.5,0.0,0.6,0.74,7.2,1870.36,0.0,91.03
2025-03-23,9,6,12,3,0,204.4,203.0,544,16.3,15.4,0.0,0.0,0.9,0.864,5.2,1852.67,0.0,0.0
2025-03-24,9,0,13,3,0,131.7,126.1,402,10.5,10.1,0.0,0.0,0.4,0.892,3.8,1186.55,0.0,0.0
2025-03-25,9,1,13,3,0,125.2,122.6,559,10.6,10.0,0.0,0.0,0.6,0.913,3.3,1215.62,0.0,0.0
2025-03-26,9,2,13,3,0,139.2,139.0,385,11.9,11.5,0.0,0.0,0.4,0.901,2.9,1432.89,0.0,0.0
2025-03-27,9,3,13,3,0,131.3,133.1,582,10.9,10.3,0.0,0.0,0.6,0.887,2.1,1232.24,0.0,0.0
2025-03-28,9,4,13,3,0,152.0,148.8,641,10.0,9.7,0.0,0.0,0.3,0.78,6.5,1179.68,0.0,0.0
2025-03-29,9,5,13,3,0,207.3,203.6,624,14.5,14.4,0.3,0.0,0.4,0.767,4.5,1735.49,0.0,54.16
2025-03-30,9,6,13,3,0,183.3,189.0,560,14.0,13.9,0.4,0.0,0.5,0.711,9.1,1674.37,0.0,71.84
2025-03-31,9,0,14,3,1,176.3,180.8,705,14.9,14.8,0.0,0.5,0.6,0.903,2.0,1695.66,86.88,0.0
2025-04-01,9,1,14,4,1,174.4,182.0,458,14.6,13.8,0.0,0.0,0.8,0.809,6.0,1724.96,0.0,0.0
2025-04-02,9,2,14,4,1,139.8,133.0,430,11.7,11.2,0.0,0.0,0.5,0.959,2.1,1391.23,0.0,0.0
2025-04-03,9,3,14,4,1,171.4,173.9,438,14.5,14.0,0.0,0.0,0.5,0.949,2.0,1687.76,0.0,0.0
2025-04-04,9,4,14,4,1,167.9,164.6,575,12.9,12.5,0.0,0.0,0.4,0.804,6.0,1425.08,0.0,0.0
2025-04-05,9,5,14,4,1,241.6,251.6,796,17.7,17.8,0.7,0.0,0.6,0.69,5.4,2122.79,0.0,117.96
2025-04-06,9,6,14,4,1,273.1,262.5,1187,19.5,18.8,0.3,0.0,1.0,0.661,8.4,2357.96,0.0,53.92
2025-04-07,9,0,15,4,1,183.0,179.7,753,14.9,15.1,0.0,1.0,0.8,0.949,2.0,1748.21,179.2,0.0
2025-04-08,9,1,15,4,1,162.3,160.4,482,12.3,11.6,0.0,0.0,0.7,0.836,4.7,1331.13,0.0,0.0
2025-04-09,9,2,15,4,1,152.2,152.8,416,13.1,12.6,0.0,0.0,0.5,0.938,3.4,1535.48,0.0,0.0
2025-04-10,9,3,15,4,1,177.7,175.0,632,14.6,14.0,0.0,0.0,0.6,0.921,2.1,1704.52,0.0,0.0
2025-04-11,9,4,15,4,1,200.6,192.0,722,14.7,13.9,0.0,0.0,0.8,0.802,4.8,1648.48,0.0,0.0
2025-04-12,9,5,15,4,1,241.1,232.4,984,17.1,16.9,0.5,0.0,0.7,0.66,6.6,1987.49,0.0,86.25
2025-04-13,9,6,15,4,1,204.0,206.0,690,14.6,14.3,0.4,0.0,0.7,0.714,6.8,1697.07,0.0,67.68
2025-04-14,9,0,16,4,1,169.2,161.5,649,14.1,13.6,0.0,0.0,0.5,0.927,2.9,1602.94,0.0,0.0
2025-04-15,9,1,16,4,0,133.0,131.9,463,11.8,11.3,0.0,0.0,0.5,0.959,3.1,1303.88,0.0,0.0
2025-04-16,9,2,16,4,0,151.1,150.1,607,11.5,11.5,0.0,0.4,0.4,0.835,4.5,1371.7,71.97,0.0
2025-04-17,9,3,16,4,0,133.9,129.3,506,10.1,9.5,0.0,0.0,0.6,0.851,2.9,1111.6,0.0,0.0
2025-04-18,9,4,16,4,0,157.2,154.9,637,11.2,10.8,0.0,0.0,0.4,0.792,6.4,1339.47,0.0,0.0
2025-04-19,9,5,16,4,0,213.8,210.2,944,16.7,15.7,0.0,0.0,1.0,0.833,4.4,1869.94,0.0,0.0
2025-04-20,9,6,16,4,0,182.3,186.7,522,13.7,13.9,0.4,0.5,0.7,0.857,5.5,1751.24,95.79,75.3
2025-04-21,9,0,17,4,0,123.4,123.4,482,9.6,9.1,0.0,0.0,0.5,0.876,2.5,1061.18,0.0,0.0
2025-04-22,9,1,17,4,0,109.6,114.8,444,9.9,10.1,0.0,0.7,0.5,0.943,3.4,1191.81,125.59,0.0
2025-04-23,9,2,17,4,0,117.3,116.6,303,9.9,9.6,0.0,0.0,0.3,0.922,3.7,1149.04,0.0,0.0
2025-04-24,9,3,17,4,0,133.3,133.7,505,10.8,10.4,0.0,0.0,0.4,0.844,6.3,1283.21,0.0,0.0
2025-04-25,9,4,17,4,0,147.5,140.2,541,10.6,10.0,0.0,0.0,0.6,0.86,5.1,1194.63,0.0,0.0
2025-04-26,9,5,17,4,0,169.4,171.8,527,13.5,12.9,0.0,0.0,0.6,0.842,4.8,1473.26,0.0,0.0
2025-04-27,9,6,17,4,0,202.3,207.1,810,16.7,15.8,0.0,0.0,0.9,0.852,3.4,1846.36,0.0,0.0
2025-04-28,9,0,18,4,0,123.4,126.6,325,10.8,10.2,0.0,0.0,0.6,0.917,3.8,1198.7,0.0,0.0
2025-04-29,9,1,18,4,0,124.0,130.0,436,10.3,9.7,0.0,0.0,0.6,0.832,4.3,1212.92,0.0,0.0
2025-04-30,9,2,18,4,0,142.4,137.4,517,12.0,12.3,0.0,0.7,0.4,0.975,1.9,1471.18,127.7,0.0
2025-05-01,9,3,18,5,0,139.8,141.5,384,12.4,11.8,0.0,0.0,0.6,0.933,2.3,1480.44,0.0,0.0
2025-05-02,9,4,18,5,0,169.7,175.1,736,13.2,12.7,0.0,0.0,0.5,0.838,6.9,1527.22,0.0,0.0
2025-05-03,9,5,18,5,0,188.5,186.4,736,14.3,13.5,0.0,0.0,0.8,0.858,3.9,1616.68,0.0,0.0
2025-05-04,9,6,18,5,0,174.6,182.6,462,12.4,12.1,0.3,0.0,0.6,0.732,6.5,1496.77,0.0,54.3
2025-05-05,9,0,19,5,0,125.2,125.4,425,10.8,10.2,0.0,0.0,0.6,0.914,4.1,1201.11,0.0,0.0
2025-05-06,9,1,19,5,0,124.9,126.2,354,10.5,10.1,0.0,0.0,0.4,0.869,4.1,1237.32,0.0,0.0
2025-05-07,9,2,19,5,0,125.5,131.4,543,11.7,11.1,0.0,0.0,0.6,0.932,1.7,1286.79,0.0,0.0
2025-05-08,9,3,19,5,0,128.2,123.6,345,11.0,10.4,0.0,0.0,0.6,0.906,3.9,1186.51,0.0,0.0
2025-05-09,9,4,19,5,0,174.7,170.4,592,13.5,13.0,0.0,0.0,0.5,0.871,4.3,1502.06,0.0,0.0
2025-05-10,9,5,19,5,0,167.2,161.5,727,12.0,11.7,0.3,0.0,0.6,0.703,8.8,1436.69,0.0,55.05
2025-05-11,9,6,19,5,0,158.9,157.1,564,12.5,11.9,0.0,0.0,0.6,0.866,3.3,1399.96,0.0,0.0
2025-05-12,9,0,20,5,0,120.3,122.4,322,10.3,10.1,0.0,0.3,0.5,0.936,3.5,1227.06,54.61,0.0
2025-05-13,9,1,20,5,0,116.3,110.9,308,9.4,9.5,0.0,0.5,0.4,0.957,3.0,1140.93,93.41,0.0
2025-05-14,9,2,20,5,0,151.2,149.1,567,12.8,12.2,0.0,0.0,0.6,0.941,3.5,1497.12,0.0,0.0
2025-05-15,9,3,20,5,0,154.5,147.4,689,12.9,12.3,0.0,0.0,0.6,0.923,2.6,1542.29,0.0,0.0
2025-05-16,9,4,20,5,0,170.3,173.6,641,12.7,12.0,0.0,0.0,0.7,0.779,5.4,1460.46,0.0,0.0
2025-05-17,9,5,20,5,0,220.2,229.2,910,16.7,16.4,0.5,0.0,0.8,0.777,6.1,2047.47,0.0,92.58
2025-05-18,9,6,20,5,0,164.5,161.9,470,11.3,12.1,0.4,0.8,0.4,0.745,7.6,1514.54,154.6,72.22
2025-05-19,9,0,21,5,0,113.4,108.0,447,9.5,9.0,0.0,0.0,0.5,0.953,3.3,1130.07,0.0,0.0
2025-05-20,9,1,21,5,0,106.2,110.7,349,8.6,8.2,0.0,0.0,0.4,0.874,5.1,937.26,0.0,0.0
2025-05-21,9,2,21,5,0,114.2,108.6,358,8.4,7.9,0.0,0.0,0.5,0.868,4.0,931.19,0.0,0.0
2025-05-22,9,3,21,5,0,126.0,128.3,477,10.6,10.0,0.0,0.0,0.6,0.836,4.3,1244.93,0.0,0.0
2025-05-23,9,4,21,5,0,147.3,148.8,642,10.4,9.9,0.0,0.0,0.5,0.798,5.2,1179.71,0.0,0.0
2025-05-24,9,5,21,5,0,192.9,188.1,487,13.9,13.4,0.3,0.0,0.8,0.751,4.3,1557.78,0.0,49.28
2025-05-25,9,6,21,5,0,162.9,163.6,704,12.4,12.4,0.0,0.5,0.5,0.816,6.4,1458.33,86.01,0.0
2025-05-26,9,0,22,5,0,116.6,115.8,465,10.0,9.7,0.0,0.0,0.3,0.924,4.1,1207.51,0.0,0.0
2025-05-27,9,1,22,5,0,128.1,134.3,366,10.7,11.0,0.0,0.8,0.5,0.913,2.4,1351.72,139.21,0.0
2025-05-28,9,2,22,5,0,114.1,115.9,323,9.4,8.9,0.0,0.0,0.5,0.843,3.9,1092.45,0.0,0.0
2025-05-29,9,3,22,5,0,126.9,126.7,533,10.8,11.0,0.0,0.6,0.4,0.934,3.5,1285.19,111.77,0.0
2025-05-30,9,4,22,5,0,162.5,165.0,408,12.6,11.9,0.0,0.0,0.7,0.902,3.9,1481.59,0.0,0.0
2025-05-31,9,5,22,5,0,193.4,195.8,703,15.8,15.3,0.0,0.0,0.5,0.843,6.1,1893.16,0.0,0.0
2025-06-01,9,6,22,6,0,188.8,185.9,615,14.2,13.5,0.0,0.0,0.7,0.808,6.2,1654.67,0.0,0.0
2025-06-02,9,0,23,6,0,140.2,136.7,604,11.3,10.7,0.0,0.0,0.6,0.842,4.4,1308.12,0.0,0.0
2025-06-03,9,1,23,6,0,110.1,115.0,407,9.3,8.9,0.0,0.0,0.4,0.895,3.7,1092.6,0.0,0.0
2025-06-04,9,2,23,6,0,136.8,134.9,449,11.1,10.7,0.0,0.0,0.4,0.85,6.0,1231.77,0.0,0.0
2025-06-05,9,3,23,6,0,145.0,146.5,422,12.3,11.9,0.0,0.0,0.4,0.917,4.1,1374.14,0.0,0.0
2025-06-06,9,4,23,6,0,160.8,154.2,655,12.2,11.7,0.0,0.0,0.5,0.854,3.1,1361.31,0.0,0.0
2025-06-07,9,5,23,6,0,212.8,223.0,823,17.4,16.5,0.0,0.0,0.9,0.834,5.2,1997.08,0.0,0.0
2025-06-08,9,6,23,6,0,201.2,197.5,530,13.8,13.8,0.7,0.0,0.7,0.772,6.8,1644.02,0.0,117.96
2025-06-09,9,0,24,6,0,124.1,122.6,465,10.2,9.6,0.0,0.0,0.6,0.887,4.2,1200.27,0.0,0.0
2025-06-10,9,1,24,6,0,133.7,137.8,444,11.7,11.8,0.0,0.8,0.7,0.921,2.3,1436.37,151.12,0.0
2025-06-11,9,2,24,6,0,146.9,145.5,376,12.4,12.0,0.0,0.0,0.4,0.931,3.6,1503.11,0.0,0.0
2025-06-12,9,3,24,6,0,120.6,117.7,519,10.6,10.3,0.0,0.0,0.3,0.912,3.1,1295.51,0.0,0.0
2025-06-13,9,4,24,6,0,171.5,163.2,699,13.2,12.4,0.0,0.0,0.8,0.889,5.3,1500.16,0.0,0.0
2025-06-14,9,5,24,6,0,217.0,208.0,927,16.5,15.8,0.0,0.0,0.7,0.908,4.0,1977.0,0.0,0.0
2025-06-15,9,6,24,6,0,166.4,168.5,669,12.8,12.9,0.0,0.7,0.6,0.9,3.6,1555.97,130.35,0.0
2025-06-16,9,0,25,6,0,142.4,146.9,479,11.6,11.0,0.0,0.0,0.6,0.842,5.8,1325.57,0.0,0.0
2025-06-17,9,1,25,6,0,111.1,107.5,298,9.6,9.3,0.0,0.0,0.3,0.906,3.2,1086.21,0.0,0.0
2025-06-18,9,2,25,6,0,131.6,137.7,411,12.4,11.7,0.0,0.0,0.7,0.921,3.6,1371.12,0.0,0.0
2025-06-19,9,3,25,6,0,149.4,152.9,521,13.2,12.6,0.0,0.0,0.6,0.942,3.1,1480.69,0.0,0.0
2025-06-20,9,4,25,6,0,178.6,171.8,587,12.7,12.1,0.0,0.0,0.6,0.742,6.9,1464.48,0.0,0.0
2025-06-21,9,5,25,6,0,165.8,171.6,739,13.0,13.5,0.0,1.0,0.5,0.863,5.6,1596.43,171.69,0.0
2025-06-22,9,6,25,6,0,171.1,172.0,437,13.7,13.2,0.0,0.0,0.5,0.903,2.2,1569.84,0.0,0.0
2025-06-23,9,0,26,6,0,137.7,132.1,435,10.4,9.8,0.0,0.0,0.6,0.869,4.9,1219.31,0.0,0.0
2025-06-24,9,1,26,6,0,141.3,141.8,598,12.5,11.9,0.0,0.0,0.6,0.934,3.5,1459.0,0.0,0.0
2025-06-25,9,2,26,6,0,124.4,124.9,364,9.9,9.3,0.0,0.0,0.6,0.859,2.7,1104.48,0.0,0.0
2025-06-26,9,3,26,6,0,150.7,147.1,636,13.1,12.5,0.0,0.0,0.6,0.938,3.8,1448.06,0.0,0.0
2025-06-27,9,4,26,6,0,155.5,150.6,556,11.6,10.9,0.0,0.0,0.7,0.832,3.9,1326.58,0.0,0.0
2025-06-28,9,5,26,6,0,192.4,185.1,586,14.2,13.4,0.0,0.0,0.8,0.803,4.8,1600.5,0.0,0.0
2025-06-29,9,6,26,6,0,166.7,159.7,684,12.9,12.4,0.0,0.0,0.5,0.902,2.4,1465.12,0.0,0.0
2025-06-30,9,0,27,6,0,137.8,135.2,467,11.1,11.1,0.0,0.6,0.6,0.953,3.6,1279.49,104.85,0.0
2024-01-01,10,0,1,1,0,123.6,128.5,353,11.3,12.4,0.0,1.5,0.4,0.932,1.3,1493.93,278.25,0.0
2024-01-02,10,1,1,1,0,118.1,118.2,403,9.8,10.3,0.0,0.9,0.4,0.954,3.3,1255.11,161.52,0.0
2024-01-03,10,2,1,1,0,122.8,121.4,336,10.2,9.8,0.0,0.0,0.4,0.901,4.6,1186.46,0.0,0.0
2024-01-04,10,3,1,1,0,137.0,133.2,395,11.9,13.0,0.0,1.7,0.6,0.964,1.3,1583.63,293.96,0.0
2024-01-05,10,4,1,1,0,147.2,152.0,566,11.4,10.9,0.0,0.0,0.5,0.839,4.7,1371.38,0.0,0.0
2024-01-06,10,5,1,1,0,172.2,169.3,575,12.1,12.0,0.3,0.0,0.4,0.732,5.2,1499.91,0.0,53.39
2024-01-07,10,6,1,1,0,146.2,147.1,437,10.7,10.7,0.5,0.0,0.5,0.771,5.4,1231.01,0.0,84.9
2024-01-08,10,0,2,1,0,108.3,105.4,291,9.4,9.1,0.0,0.0,0.3,0.946,3.1,1060.68,0.0,0.0
2024-01-09,10,1,2,1,0,117.1,117.4,372,10.1,10.4,0.0,0.8,0.5,0.924,3.9,1274.29,138.3,0.0
2024-01-10,10,2,2,1,0,119.4,117.5,532,10.1,10.6,0.0,0.7,0.2,0.935,4.6,1244.89,119.11,0.0
2024-01-11,10,3,2,1,0,123.6,123.0,328,9.9,10.8,0.0,1.2,0.3,0.909,4.0,1307.88,229.96,0.0
2024-01-12,10,4,2,1,0,134.3,130.5,368,9.1,9.7,0.0,0.9,0.3,0.891,3.4,1221.5,159.8,0.0
2024-01-13,10,5,2,1,0,174.9,180.3,672,13.4,14.1,0.3,0.9,0.5,0.838,5.3,1755.77,161.07,51.27
2024-01-14,10,6,2,1,0,140.7,138.4,550,10.3,11.0,0.1,1.1,0.5,0.874,3.4,1310.36,208.55,16.41
2024-01-15,10,0,3,1,0,95.7,92.3,351,8.3,8.0,0.0,0.0,0.3,0.937,3.9,1007.22,0.0,0.0
2024-01-16,10,1,3,1,0,125.6,126.6,408,10.3,10.0,0.0,0.0,0.3,0.892,2.6,1177.14,0.0,0.0
2024-01-17,10,2,3,1,0,126.9,127.6,455,10.3,10.1,0.0,0.0,0.2,0.845,4.9,1209.21,0.0,0.0
2024-01-18,10,3,3,1,0,129.6,123.8,562,10.1,10.8,0.0,1.1,0.4,0.912,4.4,1324.24,206.25,0.0
2024-01-19,10,4,3,1,0,118.7,121.9,302,9.6,9.3,0.0,0.0,0.3,0.87,4.6,1092.48,0.0,0.0
2024-01-20,10,5,3,1,0,165.8,166.8,633,12.3,13.2,0.4,0.9,0.4,0.795,4.6,1644.0,177.34,69.25
2024-01-21,10,6,3,1,0,132.8,138.9,502,11.1,10.6,0.0,0.0,0.5,0.85,3.2,1278.11,0.0,0.0
2024-01-22,10,0,4,1,0,103.7,108.1,434,8.6,9.1,0.0,0.9,0.4,0.946,3.0,1093.94,162.5,0.0
2024-01-23,10,1,4,1,0,93.7,90.7,262,7.5,8.2,0.0,1.0,0.3,0.971,1.0,971.14,181.37,0.0
2024-01-24,10,2,4,1,0,134.0,134.3,381,11.4,11.1,0.0,0.0,0.3,0.957,3.5,1368.74,0.0,0.0
2024-01-25,10,3,4,1,0,102.1,105.0,325,9.3,9.0,0.0,0.0,0.3,0.945,1.8,1048.04,0.0,0.0
2024-01-26,10,4,4,1,0,125.4,127.5,360,10.3,10.8,0.0,0.9,0.4,0.903,2.9,1291.49,172.13,0.0
2024-01-27,10,5,4,1,0,191.4,188.8,617,13.5,14.9,0.6,1.2,0.4,0.859,5.7,1774.99,217.43,106.46
2024-01-28,10,6,4,1,0,160.5,152.9,683,10.8,12.2,0.5,1.4,0.5,0.898,2.2,1523.95,254.02,90.94
2024-01-29,10,0,5,1,0,130.2,127.0,535,10.4,11.2,0.0,1.1,0.3,0.907,4.3,1366.27,206.76,0.0
2024-01-30,10,1,5,1,0,95.8,92.4,426,7.3,7.0,0.0,0.0,0.3,0.882,3.3,836.87,0.0,0.0
2024-01-31,10,2,5,1,0,129.1,127.3,502,10.5,10.0,0.0,0.0,0.5,0.857,5.1,1211.71,0.0,0.0
2024-02-01,10,3,5,2,0,121.2,117.5,361,10.0,10.6,0.0,0.8,0.2,0.95,3.3,1291.5,143.67,0.0
2024-02-02,10,4,5,2,0,126.2,129.2,407,9.7,9.4,0.0,0.0,0.3,0.852,3.5,1165.78,0.0,0.0
2024-02-03,10,5,5,2,0,142.4,148.1,410,10.9,10.8,0.2,0.0,0.3,0.769,6.1,1278.25,0.0,32.89
2024-02-04,10,6,5,2,0,160.6,156.4,548,11.0,12.5,0.3,1.5,0.3,0.832,5.2,1478.12,267.23,50.85
2024-02-05,10,0,6,2,0,125.2,129.5,404,10.3,10.8,0.0,0.9,0.4,0.923,2.0,1297.23,164.61,0.0
2024-02-06,10,1,6,2,0,99.9,96.5,337,8.0,8.4,0.0,0.6,0.2,0.933,3.4,1021.15,106.07,0.0
2024-02-07,10,2,6,2,0,118.7,120.1,352,9.5,9.3,0.0,0.0,0.2,0.859,5.4,1061.3,0.0,0.0
2024-02-08,10,3,6,2,0,141.7,145.2,429,11.5,12.4,0.0,1.4,0.5,0.915,1.7,1438.88,228.71,0.0
2024-02-09,10,4,6,2,0,142.3,136.1,585,9.9,10.8,0.0,1.2,0.3,0.878,3.7,1293.39,203.08,0.0
2024-02-10,10,5,6,2,0,189.3,186.3,773,14.7,15.3,0.0,1.3,0.7,0.901,4.1,1859.73,227.23,0.0
2024-02-11,10,6,6,2,0,151.6,159.1,474,11.6,13.1,0.2,1.6,0.3,0.856,3.8,1536.15,269.36,33.18
2024-02-12,10,0,7,2,0,107.9,112.9,301,9.7,10.6,0.0,1.2,0.3,0.929,4.2,1303.03,234.79,0.0
2024-02-13,10,1,7,2,0,119.4,122.9,402,10.3,10.9,0.0,1.0,0.4,0.957,3.9,1329.71,193.88,0.0
2024-02-14,10,2,7,2,0,112.9,113.1,486,8.9,8.5,0.0,0.0,0.4,0.887,4.9,1069.61,0.0,0.0
2024-02-15,10,3,7,2,0,140.5,144.3,519,12.4,12.1,0.0,0.0,0.3,0.926,2.3,1454.02,0.0,0.0
2024-02-16,10,4,7,2,0,117.3,116.2,496,9.0,10.1,0.0,1.3,0.2,0.929,2.4,1248.39,254.85,0.0
2024-02-17,10,5,7,2,0,163.7,166.6,509,11.9,12.0,0.5,0.0,0.4,0.733,7.2,1472.18,0.0,88.51
2024-02-18,10,6,7,2,0,168.3,166.6,694,13.2,14.4,0.0,1.9,0.7,0.924,3.5,1740.11,361.6,0.0
2024-02-19,10,0,8,2,0,98.6,101.3,317,8.0,8.8,0.0,1.0,0.2,0.904,2.0,1076.98,194.92,0.0
2024-02-20,10,1,8,2,0,129.3,127.3,377,10.3,10.9,0.0,1.1,0.5,0.909,4.4,1362.2,200.61,0.0
2024-02-21,10,2,8,2,0,118.4,121.0,507,10.5,10.1,0.0,0.0,0.4,0.95,3.9,1253.16,0.0,0.0
2024-02-22,10,3,8,2,0,131.1,125.8,403,10.2,9.7,0.0,0.0,0.5,0.873,4.2,1180.31,0.0,0.0
2024-02-23,10,4,8,2,0,132.1,133.5,568,10.5,10.9,0.0,0.7,0.3,0.909,5.0,1323.37,129.68,0.0
2024-02-24,10,5,8,2,0,158.0,165.2,652,11.8,12.9,0.3,1.0,0.2,0.863,3.8,1535.2,176.14,49.0
2024-02-25,10,6,8,2,0,158.4,161.4,496,12.5,11.9,0.0,0.0,0.6,0.86,5.2,1460.83,0.0,0.0
2024-02-26,10,0,9,2,0,128.3,125.3,332,9.8,9.4,0.0,0.0,0.4,0.849,4.7,1145.93,0.0,0.0
2024-02-27,10,1,9,2,0,98.7,100.6,260,7.9,8.9,0.0,1.2,0.2,0.927,3.7,1043.41,213.75,0.0
2024-02-28,10,2,9,2,0,109.5,111.2,274,9.3,9.0,0.0,0.0,0.3,0.944,1.7,1059.49,0.0,0.0
2024-02-29,10,3,9,2,0,120.4,118.5,492,10.2,9.8,0.0,0.0,0.4,0.913,4.1,1211.08,0.0,0.0
2024-03-01,10,4,9,3,0,160.3,160.0,576,12.1,12.9,0.0,1.2,0.4,0.878,2.8,1537.41,208.52,0.0
2024-03-02,10,5,9,3,0,181.8,177.0,517,12.6,12.4,0.3,0.0,0.5,0.735,8.9,1529.95,0.0,52.4
2024-03-03,10,6,9,3,0,206.1,200.8,570,14.3,14.2,0.4,0.0,0.5,0.713,8.0,1758.12,0.0,67.19
2024-03-04,10,0,10,3,0,143.5,139.6,475,10.9,10.6,0.0,0.0,0.3,0.834,5.1,1244.85,0.0,0.0
2024-03-05,10,1,10,3,0,120.3,124.5,328,9.9,10.3,0.0,0.8,0.4,0.931,3.6,1221.43,143.99,0.0
2024-03-06,10,2,10,3,0,149.8,151.8,535,13.1,13.7,0.0,1.2,0.6,0.921,4.4,1574.38,217.03,0.0
2024-03-07,10,3,10,3,0,153.0,158.4,458,12.8,12.4,0.0,0.0,0.4,0.883,4.0,1480.69,0.0,0.0
2024-03-08,10,4,10,3,0,160.9,165.1,453,11.8,11.5,0.0,0.0,0.3,0.794,3.6,1394.72,0.0,0.0
2024-03-09,10,5,10,3,0,202.9,193.7,738,14.8,16.3,0.0,2.0,0.5,0.901,3.1,2020.32,366.37,0.0
2024-03-10,10,6,10,3,0,159.6,153.6,591,11.3,11.3,0.3,0.0,0.3,0.766,5.6,1323.05,0.0,49.47
2024-03-11,10,0,11,3,0,108.5,112.7,368,8.8,8.5,0.0,0.0,0.3,0.907,4.3,1002.01,0.0,0.0
2024-03-12,10,1,11,3,0,138.0,136.8,556,11.7,11.4,0.0,0.0,0.3,0.954,3.4,1385.08,0.0,0.0
2024-03-13,10,2,11,3,0,139.6,133.2,375,10.9,11.1,0.0,0.7,0.5,0.913,4.7,1304.61,126.4,0.0
2024-03-14,10,3,11,3,0,117.3,115.9,328,9.4,10.5,0.0,1.4,0.3,0.95,1.5,1201.64,233.92,0.0
2024-03-15,10,4,11,3,0,145.6,144.6,559,10.9,11.6,0.0,1.0,0.3,0.844,5.5,1411.69,191.47,0.0
2024-03-16,10,5,11,3,0,213.7,210.5,638,16.7,18.3,0.0,2.4,0.8,0.931,2.2,2223.92,442.09,0.0
2024-03-17,10,6,11,3,0,202.4,207.4,580,14.7,14.6,0.3,0.0,0.4,0.711,7.1,1767.69,0.0,51.2
2024-03-18,10,0,12,3,0,113.5,117.5,353,9.1,9.7,0.0,0.9,0.3,0.952,1.8,1143.21,157.69,0.0
2024-03-19,10,1,12,3,0,115.1,112.9,331,9.1,8.8,0.0,0.0,0.3,0.884,3.3,1028.0,0.0,0.0
2024-03-20,10,2,12,3,0,120.1,121.8,362,9.7,9.3,0.0,0.0,0.4,0.898,4.7,1101.41,0.0,0.0
2024-03-21,10,3,12,3,0,156.7,164.0,482,13.0,13.6,0.0,1.1,0.5,0.959,3.3,1692.95,210.58,0.0
2024-03-22,10,4,12,3,0,168.5,166.7,455,13.1,14.6,0.0,1.9,0.4,0.908,4.1,1681.05,330.8,0.0
2024-03-23,10,5,12,3,0,168.3,167.0,580,12.0,11.9,0.5,0.0,0.6,0.737,8.4,1494.14,0.0,85.88
2024-03-24,10,6,12,3,0,160.7,160.8,629,12.0,13.4,0.3,1.5,0.4,0.948,2.6,1565.83,267.98,48.52
2024-03-25,10,0,13,3,1,146.1,141.9,490,11.9,11.3,0.0,0.0,0.6,0.925,2.2,1290.2,0.0,0.0
